0
199
399
18
24
24
402
805
36
48
48
605
1211
54
72
72
805
1610
73
96
96
1008
2016
91
120
120
1211
2422
109
144
144
1414
2828
127
168
168
1613
3227
145
192
192
1816
3633
164
216
216
2019
4039
181
240
240
2222
4445
200
264
264
2422
4844
218
288
288
2625
5250
237
312
312
2828
5656
254
336
336
3031
6062
273
360
360
3230
6461
291
384
384
3433
6867
310
408
408
3636
7273
327
432
432
3836
7672
345
456
456
4039
8078
364
480
480
4242
8484
381
504
504
4445
8890
400
528
528
4644
9289
418
552
552
4847
9695
437
576
576
5050
10101
454
600
600
5253
10507
473
624
624
5453
10906
491
648
648
5656
11312
510
672
672
5859
11718
527
696
696
6062
12124
546
720
720
6261
12523
564
744
744
6464
12929
582
768
768
6667
13335
600
792
792
6870
13741
618
816
816
